activity,timeStamp,x,y,z,,,
Walking,1.58E+12,-0.10787354,1.3003616,-0.048052978,17,14108,
Walking,1.58E+12,-0.10787354,1.3003616,-0.048052978,6,14114,
Walking,1.58E+12,0.1529831,1.0885376,-0.003923035,32,14146,
Walking,1.58E+12,0.1529831,1.0885376,-0.003923035,13,14159,
Walking,1.58E+12,0.13238983,1.2523086,0.06864624,11,14170,
Walking,1.58E+12,0.13238983,1.2523086,0.06864624,7,14177,
Walking,1.58E+12,0.08924103,1.4670746,-0.17259674,9,14186,
Walking,1.58E+12,0.08924103,1.4670746,-0.17259674,5,14191,
Walking,1.58E+12,0.28929597,1.5161088,-0.31675416,15,14206,
Walking,1.58E+12,0.28929597,1.5161088,-0.31675416,5,14211,
Walking,1.58E+12,0.4373764,1.3395889,-0.12748718,35,14246,
Walking,1.58E+12,0.4373764,1.3395889,-0.12748718,5,14251,
Walking,1.58E+12,0.34029084,1.2307342,0.012748718,13,14264,
Walking,1.58E+12,0.34029084,1.2307342,0.012748718,5,14269,
Walking,1.58E+12,0.18534546,1.0542145,0.08825989,16,14285,
Walking,1.58E+12,0.18534546,1.0542145,0.08825989,9,14294,
Walking,1.58E+12,0.07355042,0.86985016,0.036283873,31,14325,
Walking,1.58E+12,0.07355042,0.86985016,0.036283873,8,14333,
Walking,1.58E+12,0.039227296,0.7149048,-0.002941895,8,14341,
Walking,1.58E+12,0.039227296,0.7149048,-0.002941895,6,14347,
Walking,1.58E+12,-0.001960754,0.62860566,-0.03334198,18,14365,
Walking,1.58E+12,-0.001960754,0.62860566,-0.03334198,4,14369,
Walking,1.58E+12,-0.056878664,0.58839875,-0.058839418,7,14376,
Walking,1.58E+12,-0.056878664,0.58839875,-0.058839418,7,14383,
Walking,1.58E+12,-0.08924103,0.5021011,-0.052955627,10,14393,
Walking,1.58E+12,-0.08924103,0.5021011,-0.052955627,4,14397,
Walking,1.58E+12,-0.012748718,0.40991822,0.023536682,26,14423,
Walking,1.58E+12,-0.012748718,0.40991822,0.023536682,8,14431,
Walking,1.58E+12,0.052955627,0.50798494,0.16082916,13,14444,
Walking,1.58E+12,0.052955627,0.50798494,0.16082916,5,14449,
Walking,1.58E+12,0.12748718,0.6501816,0.33244476,16,14465,
Walking,1.58E+12,0.12748718,0.6501816,0.33244476,5,14470,
Walking,1.58E+12,0.20986176,1.0600983,0.505043,34,14504,
Walking,1.58E+12,0.20986176,1.0600983,0.505043,8,14512,
Walking,1.58E+12,0.43933868,1.280748,0.55603635,13,14525,
Walking,1.58E+12,0.43933868,1.280748,0.55603635,7,14532,
Walking,1.58E+12,0.4893524,1.2787873,0.5001389,11,14543,
Walking,1.58E+12,0.4893524,1.2787873,0.5001389,4,14547,
Walking,1.58E+12,0.18534546,1.0934417,0.59134066,35,14582,
Walking,1.58E+12,0.18534546,1.0934417,0.59134066,7,14589,
Walking,1.58E+12,0.11964111,1.1836624,0.5668243,17,14606,
Walking,1.58E+12,0.11964111,1.1836624,0.5668243,6,14612,
Walking,1.58E+12,0.22457275,1.2307342,-0.2657608,10,14622,
Walking,1.58E+12,0.22457275,1.2307342,-0.2657608,8,14630,
Walking,1.58E+12,0.21574707,1.4298096,-0.30106354,33,14663,
Walking,1.58E+12,0.21574707,1.4298096,-0.30106354,6,14669,
Walking,1.58E+12,0.18534546,1.0571563,0.058839418,14,14683,
Walking,1.58E+12,0.18534546,1.0571563,0.058839418,6,14689,
Walking,1.58E+12,0.050994873,0.97380066,-0.22261047,31,14720,
Walking,1.58E+12,0.050994873,0.97380066,-0.22261047,7,14727,
Walking,1.58E+12,0.005883789,1.0581375,-0.20103607,16,14743,
Walking,1.58E+12,0.005883789,1.0581375,-0.20103607,10,14753,
Walking,1.58E+12,0.058839418,0.89730835,0.015690614,29,14782,
Walking,1.58E+12,0.058839418,0.89730835,0.015690614,7,14789,
Walking,1.58E+12,0.10885315,0.69529116,0.012748718,15,14804,
Walking,1.58E+12,0.10885315,0.69529116,0.012748718,7,14811,
Walking,1.58E+12,0.15102234,0.6040894,-0.060801696,29,14840,
Walking,1.58E+12,0.15102234,0.6040894,-0.060801696,6,14846,
Walking,1.58E+12,0.16769409,0.71392363,-0.05393677,14,14860,
Walking,1.58E+12,0.16769409,0.71392363,-0.05393677,5,14865,
Walking,1.58E+12,0.15494537,0.82081604,0.07747193,14,14879,
Walking,1.58E+12,0.15494537,0.82081604,0.07747193,6,14885,
Walking,1.58E+12,0.07551117,0.8659271,0.15592499,14,14899,
Walking,1.58E+12,0.07551117,0.8659271,0.15592499,6,14905,
Walking,1.58E+12,0.047071837,0.8443527,0.1588684,14,14919,
Walking,1.58E+12,0.047071837,0.8443527,0.1588684,6,14925,
Walking,1.58E+12,0.025497437,0.906134,0.13631287,33,14958,
Walking,1.58E+12,0.025497437,0.906134,0.13631287,7,14965,
Walking,1.58E+12,0.021574402,1.0306793,0.120622255,14,14979,
Walking,1.58E+12,0.021574402,1.0306793,0.120622255,7,14986,
Walking,1.58E+12,0.00784607,1.1571853,0.1529831,12,14998,
Walking,1.58E+12,0.00784607,1.1571853,0.1529831,10,15008,
Walking,1.58E+12,-0.1833847,1.3013427,0.15690613,30,15038,
Walking,1.58E+12,-0.1833847,1.3013427,0.15690613,8,15046,
Walking,1.58E+12,-0.207901,1.3278198,0.114738464,14,15060,
Walking,1.58E+12,-0.207901,1.3278198,0.114738464,7,15067,
Walking,1.58E+12,-0.14611968,1.2993805,0.006864929,31,15098,
Walking,1.58E+12,-0.14611968,1.2993805,0.006864929,7,15105,
Walking,1.58E+12,0.001960754,1.1679718,-0.050994873,6,15111,
Walking,1.58E+12,0.001960754,1.1679718,-0.050994873,10,15121,
Walking,1.58E+12,0.14513855,1.0247955,0.06374359,16,15137,
Walking,1.58E+12,0.14513855,1.0247955,0.06374359,5,15142,
Walking,1.58E+12,0.039227296,1.2876129,-0.052955627,14,15156,
Walking,1.58E+12,0.039227296,1.2876129,-0.052955627,5,15161,
Walking,1.58E+12,0.12748718,1.5043396,-0.25889587,36,15197,
Walking,1.58E+12,0.12748718,1.5043396,-0.25889587,5,15202,
Walking,1.58E+12,0.38442078,1.5612183,-0.2745865,8,15210,
Walking,1.58E+12,0.38442078,1.5612183,-0.2745865,7,15217,
Walking,1.58E+12,0.5030807,1.4317703,-0.018632507,22,15239,
Walking,1.58E+12,0.5030807,1.4317703,-0.018632507,8,15247,
Walking,1.58E+12,0.34323272,1.2317154,0.09512482,9,15256,
Walking,1.58E+12,0.34323272,1.2317154,0.09512482,8,15264,
Walking,1.58E+12,0.047071837,0.73647916,-0.056878664,34,15298,
Walking,1.58E+12,0.047071837,0.73647916,-0.056878664,6,15304,
Walking,1.58E+12,0.013729858,0.5658432,0.00098114,14,15318,
Walking,1.58E+12,0.013729858,0.5658432,0.00098114,8,15326,
Walking,1.58E+12,-0.0823761,0.54524994,-0.024516296,29,15355,
Walking,1.58E+12,-0.0823761,0.54524994,-0.024516296,6,15361,
Walking,1.58E+12,-0.07453003,0.4550293,-0.050994873,12,15373,
Walking,1.58E+12,-0.07453003,0.4550293,-0.050994873,7,15380,
Walking,1.58E+12,-0.015690614,0.41187897,-0.0578598,15,15395,
Walking,1.58E+12,-0.015690614,0.41187897,-0.0578598,3,15398,
Walking,1.58E+12,0.078453064,0.48444825,0.022555541,18,15416,
Walking,1.58E+12,0.078453064,0.48444825,0.022555541,5,15421,
Walking,1.58E+12,0.19024964,0.7609955,0.37167206,32,15453,
Walking,1.58E+12,0.19024964,0.7609955,0.37167206,9,15462,
Walking,1.58E+12,0.20986176,0.8718109,0.43933868,12,15474,
Walking,1.58E+12,0.20986176,0.8718109,0.43933868,7,15481,
Walking,1.58E+12,0.33244476,1.0100845,0.50602263,32,15513,
Walking,1.58E+12,0.33244476,1.0100845,0.50602263,7,15520,
Walking,1.58E+12,0.4550293,1.2297547,0.55799866,7,15527,
Walking,1.58E+12,0.4550293,1.2297547,0.55799866,10,15537,
Walking,1.58E+12,0.15788727,1.2081788,0.50896454,17,15554,
Walking,1.58E+12,0.15788727,1.2081788,0.50896454,3,15557,
Walking,1.58E+12,0.12454376,1.1326675,0.57565004,15,15572,
Walking,1.58E+12,0.12454376,1.1326675,0.57565004,6,15578,
Walking,1.58E+12,0.17750092,1.203276,0.55799866,13,15591,
Walking,1.58E+12,0.17750092,1.203276,0.55799866,8,15599,
Walking,1.58E+12,0.21672669,1.2758453,0.02942047,15,15614,
Walking,1.58E+12,0.21672669,1.2758453,0.02942047,4,15618,
Walking,1.58E+12,0.42658997,1.4288285,-0.38147888,35,15653,
Walking,1.58E+12,0.42658997,1.4288285,-0.38147888,6,15659,
Walking,1.58E+12,0.31675416,1.3631241,-0.3147934,6,15665,
Walking,1.58E+12,0.31675416,1.3631241,-0.3147934,7,15672,
Walking,1.58E+12,0.14415741,0.8786758,-0.094143674,19,15691,
Walking,1.58E+12,0.14415741,0.8786758,-0.094143674,6,15697,
Walking,1.58E+12,0.06178131,0.86985016,-0.3118515,16,15713,
Walking,1.58E+12,0.06178131,0.86985016,-0.3118515,9,15722,
Walking,1.58E+12,-0.03432312,1.2238693,-0.07453003,29,15751,
Walking,1.58E+12,-0.03432312,1.2238693,-0.07453003,6,15757,
Walking,1.58E+12,-0.003923035,1.0247955,0.058839418,13,15770,
Walking,1.58E+12,-0.003923035,1.0247955,0.058839418,4,15774,
Walking,1.58E+12,0.060801696,0.7335373,-0.004902649,18,15792,
Walking,1.58E+12,0.060801696,0.7335373,-0.004902649,6,15798,
Walking,1.58E+12,0.14513855,0.5374039,-0.10787354,32,15830,
Walking,1.58E+12,0.14513855,0.5374039,-0.10787354,7,15837,
Walking,1.58E+12,0.1833847,0.55799866,-0.13533172,6,15843,
Walking,1.58E+12,0.1833847,0.55799866,-0.13533172,6,15849,
Walking,1.58E+12,0.15494537,0.8080673,-0.025497437,21,15870,
Walking,1.58E+12,0.15494537,0.8080673,-0.025497437,6,15876,
Walking,1.58E+12,0.14317779,0.83062285,0.081394956,14,15890,
Walking,1.58E+12,0.14317779,0.83062285,0.081394956,7,15897,
Walking,1.58E+12,0.12552491,0.8110107,0.060801696,32,15929,
Walking,1.58E+12,0.12552491,0.8110107,0.060801696,8,15937,
Walking,1.58E+12,0.11179657,0.8492554,0.0578598,7,15944,
Walking,1.58E+12,0.11179657,0.8492554,0.0578598,6,15950,
Walking,1.58E+12,0.048052978,1.0375443,0.11964111,18,15968,
Walking,1.58E+12,0.048052978,1.0375443,0.11964111,5,15973,
Walking,1.58E+12,0.018632507,1.0963837,0.15690613,14,15987,
Walking,1.58E+12,0.018632507,1.0963837,0.15690613,5,15992,
Walking,1.58E+12,-0.023536682,1.1787598,0.19907531,35,16027,
Walking,1.58E+12,-0.023536682,1.1787598,0.19907531,8,16035,
Walking,1.58E+12,-0.18828735,1.2395599,0.16965485,8,16043,
Walking,1.58E+12,-0.18828735,1.2395599,0.16965485,8,16051,
Walking,1.58E+12,-0.21084289,1.280748,0.06766663,16,16067,
Walking,1.58E+12,-0.21084289,1.280748,0.06766663,5,16072,
Walking,1.58E+12,-0.06962738,1.210141,-0.04216919,15,16087,
Walking,1.58E+12,-0.06962738,1.210141,-0.04216919,6,16093,
Walking,1.58E+12,0.10689239,1.1444366,0.02745819,33,16126,
Walking,1.58E+12,0.10689239,1.1444366,0.02745819,8,16134,
Walking,1.58E+12,0.10689239,1.3513565,-0.04020691,11,16145,
Walking,1.58E+12,0.10689239,1.3513565,-0.04020691,6,16151,
Walking,1.58E+12,0.25497285,1.5092437,-0.24026337,35,16186,
Walking,1.58E+12,0.25497285,1.5092437,-0.24026337,4,16190,
Walking,1.58E+12,0.46287385,1.5151275,-0.2853729,4,16194,
Walking,1.58E+12,0.46287385,1.5151275,-0.2853729,9,16203,
Walking,1.58E+12,0.3422516,1.414119,-0.056878664,22,16225,
Walking,1.58E+12,0.3422516,1.414119,-0.056878664,6,16231,
Walking,1.58E+12,0.22457275,1.2385803,0.05491791,14,16245,
Walking,1.58E+12,0.22457275,1.2385803,0.05491791,7,16252,
Walking,1.58E+12,0.14611968,1.0169494,0.065704346,13,16265,
Walking,1.58E+12,0.14611968,1.0169494,0.065704346,6,16271,
Walking,1.58E+12,0.07060852,0.8159134,-0.023536682,37,16308,
Walking,1.58E+12,0.07060852,0.8159134,-0.023536682,12,16320,
Walking,1.58E+12,-0.00098114,0.6639099,-0.044129945,5,16325,
Walking,1.58E+12,-0.00098114,0.6639099,-0.044129945,7,16332,
Walking,1.58E+12,-0.10100861,0.5354431,-0.07747193,13,16345,
Walking,1.58E+12,-0.10100861,0.5354431,-0.07747193,5,16350,
Walking,1.58E+12,-0.051974487,0.43247375,-0.071588136,16,16366,
Walking,1.58E+12,-0.051974487,0.43247375,-0.071588136,3,16369,
Walking,1.58E+12,0.062762454,0.415802,0.04216919,35,16404,
Walking,1.58E+12,0.062762454,0.415802,0.04216919,7,16411,
Walking,1.58E+12,0.071588136,0.52857816,0.2324173,12,16423,
Walking,1.58E+12,0.071588136,0.52857816,0.2324173,8,16431,
Walking,1.58E+12,0.062762454,0.67665863,0.34323272,13,16444,
Walking,1.58E+12,0.062762454,0.67665863,0.34323272,7,16451,
Walking,1.58E+12,-0.081394956,0.8786758,0.44718322,12,16463,
Walking,1.58E+12,-0.081394956,0.8786758,0.44718322,3,16466,
Walking,1.58E+12,0.100027464,1.1895462,0.62174225,17,16483,
Walking,1.58E+12,0.100027464,1.1895462,0.62174225,3,16486,
Walking,1.58E+12,0.4422806,1.2385803,0.52759856,38,16524,
Walking,1.58E+12,0.4422806,1.2385803,0.52759856,2,16526,
Walking,1.58E+12,0.2814514,1.1444366,0.49523622,16,16542,
Walking,1.58E+12,0.2814514,1.1444366,0.49523622,3,16545,
Walking,1.58E+12,0.24222413,1.1748368,0.5766312,37,16582,
Walking,1.58E+12,0.24222413,1.1748368,0.5766312,7,16589,
Walking,1.58E+12,0.20986176,1.3052658,0.5138687,7,16596,
Walking,1.58E+12,0.20986176,1.3052658,0.5138687,6,16602,
Walking,1.58E+12,0.30792847,1.2444642,-0.24908905,20,16622,
Walking,1.58E+12,0.30792847,1.2444642,-0.24908905,16,16638,
Walking,1.58E+12,0.42953187,1.3454727,-0.4746414,5,16643,
Walking,1.58E+12,0.42953187,1.3454727,-0.4746414,8,16651,
Walking,1.58E+12,0.1529831,1.1493393,-0.21084289,10,16661,
Walking,1.58E+12,0.1529831,1.1493393,-0.21084289,5,16666,
Walking,1.58E+12,0.1039505,0.99831694,-0.207901,20,16686,
Walking,1.58E+12,0.1039505,0.99831694,-0.207901,6,16692,
Walking,1.58E+12,-0.048052978,1.0738281,-0.11375733,29,16721,
Walking,1.58E+12,-0.048052978,1.0738281,-0.11375733,5,16726,
Walking,1.58E+12,-0.025497437,1.1150162,-0.014709473,19,16745,
Walking,1.58E+12,-0.025497437,1.1150162,-0.014709473,4,16749,
Walking,1.58E+12,0.058839418,0.65900725,-0.016671753,31,16780,
Walking,1.58E+12,0.058839418,0.65900725,-0.016671753,5,16785,
Walking,1.58E+12,0.11179657,0.5364243,-0.13337097,16,16801,
Walking,1.58E+12,0.11179657,0.5364243,-0.13337097,6,16807,
Walking,1.58E+12,0.2265335,0.698233,-0.087278746,32,16839,
Walking,1.58E+12,0.2265335,0.698233,-0.087278746,7,16846,
Walking,1.58E+12,0.20495911,0.7894348,0.04216919,13,16859,
Walking,1.58E+12,0.20495911,0.7894348,0.04216919,11,16870,
Walking,1.58E+12,0.12944794,0.8443527,0.11081543,30,16900,
Walking,1.58E+12,0.12944794,0.8443527,0.11081543,4,16904,
Walking,1.58E+12,0.10787354,0.85415953,0.087278746,8,16912,
Walking,1.58E+12,0.10787354,0.85415953,0.087278746,8,16920,
Walking,1.58E+12,0.06962738,0.97674257,0.11081543,19,16939,
Walking,1.58E+12,0.06962738,0.97674257,0.11081543,5,16944,
Walking,1.58E+12,0.039227296,1.0757889,0.15102234,15,16959,
Walking,1.58E+12,0.039227296,1.0757889,0.15102234,5,16964,
Walking,1.58E+12,0.019613648,1.1718948,0.21476594,33,16997,
Walking,1.58E+12,0.019613648,1.1718948,0.21476594,4,17001,
Walking,1.58E+12,-0.1500412,1.277806,0.23143768,6,17007,
Walking,1.58E+12,-0.1500412,1.277806,0.23143768,7,17014,
Walking,1.58E+12,-0.3147934,1.3484147,0.17848054,13,17027,
Walking,1.58E+12,-0.3147934,1.3484147,0.17848054,5,17032,
Walking,1.58E+12,-0.25595397,1.277806,-0.10983429,25,17057,
Walking,1.58E+12,-0.25595397,1.277806,-0.10983429,6,17063,
Walking,1.58E+12,-0.07256927,1.1817017,-0.1863266,13,17076,
Walking,1.58E+12,-0.07256927,1.1817017,-0.1863266,6,17082,
Walking,1.58E+12,0.10787354,1.2150437,-0.04020691,34,17116,
Walking,1.58E+12,0.10787354,1.2150437,-0.04020691,7,17123,
Walking,1.58E+12,0.24516602,1.3896027,-0.028439332,8,17131,
Walking,1.58E+12,0.24516602,1.3896027,-0.028439332,10,17141,
Walking,1.58E+12,0.41089934,1.4680557,-0.293219,15,17156,
Walking,1.58E+12,0.41089934,1.4680557,-0.293219,5,17161,
Walking,1.58E+12,0.39324647,1.3788147,-0.27752838,15,17176,
Walking,1.58E+12,0.39324647,1.3788147,-0.27752838,4,17180,
Walking,1.58E+12,0.28733522,1.3140914,-0.14513855,15,17195,
Walking,1.58E+12,0.28733522,1.3140914,-0.14513855,7,17202,
Walking,1.58E+12,0.10787354,0.9845871,0.04118805,34,17236,
Walking,1.58E+12,0.10787354,0.9845871,0.04118805,4,17240,
Walking,1.58E+12,0.071588136,0.8149322,-0.003923035,15,17255,
Walking,1.58E+12,0.071588136,0.8149322,-0.003923035,6,17261,
Walking,1.58E+12,0.038246155,0.6776398,-0.0460907,32,17293,
Walking,1.58E+12,0.038246155,0.6776398,-0.0460907,7,17300,
Walking,1.58E+12,-0.050994873,0.6001663,-0.06668548,13,17313,
Walking,1.58E+12,-0.050994873,0.6001663,-0.06668548,6,17319,
Walking,1.58E+12,-0.09512482,0.5374039,-0.09610443,10,17329,
Walking,1.58E+12,-0.09512482,0.5374039,-0.09610443,5,17334,
Walking,1.58E+12,0.021574402,0.36774904,-0.07453003,20,17354,
Walking,1.58E+12,0.021574402,0.36774904,-0.07453003,6,17360,
Walking,1.58E+12,0.09120178,0.41384125,0.026478577,14,17374,
Walking,1.58E+12,0.09120178,0.41384125,0.026478577,4,17378,
Walking,1.58E+12,0.10100861,0.54819185,0.21084289,16,17394,
Walking,1.58E+12,0.10100861,0.54819185,0.21084289,4,17398,
Walking,1.58E+12,0.23143768,0.879657,0.46581572,35,17433,
Walking,1.58E+12,0.23143768,0.879657,0.46581572,7,17440,
Walking,1.58E+12,0.26183778,1.1032486,0.50112,13,17453,
Walking,1.58E+12,0.26183778,1.1032486,0.50112,6,17459,
Walking,1.58E+12,0.34519348,1.3013427,0.5707474,33,17492,
Walking,1.58E+12,0.34519348,1.3013427,0.5707474,7,17499,
Walking,1.58E+12,0.3893234,1.3042847,0.58545685,10,17509,
Walking,1.58E+12,0.3893234,1.3042847,0.58545685,6,17515,
Walking,1.58E+12,0.21476594,1.2160248,0.56094056,18,17533,
Walking,1.58E+12,0.21476594,1.2160248,0.56094056,4,17537,
Walking,1.58E+12,0.18436432,1.2071991,0.5197525,6,17543,
Walking,1.58E+12,0.18436432,1.2071991,0.5197525,3,17546,
Walking,1.58E+12,0.22163086,1.4847275,-0.30792847,25,17571,
Walking,1.58E+12,0.22163086,1.4847275,-0.30792847,8,17579,
Walking,1.58E+12,0.38049775,1.5278763,-0.6531235,13,17592,
Walking,1.58E+12,0.38049775,1.5278763,-0.6531235,6,17598,
Walking,1.58E+12,0.22064972,0.8786758,0.011767578,33,17631,
Walking,1.58E+12,0.22064972,0.8786758,0.011767578,6,17637,
Walking,1.58E+12,0.10493164,0.8482758,-0.1588684,15,17652,
Walking,1.58E+12,0.10493164,0.8482758,-0.1588684,7,17659,
Walking,1.58E+12,0.00098114,0.9630127,-0.28831482,11,17670,
Walking,1.58E+12,0.00098114,0.9630127,-0.28831482,5,17675,
Walking,1.58E+12,0.00098114,1.1513001,-0.14906159,16,17691,
Walking,1.58E+12,0.00098114,1.1513001,-0.14906159,4,17695,
Walking,1.58E+12,-0.02745819,0.8492554,0.047071837,36,17731,
Walking,1.58E+12,-0.02745819,0.8492554,0.047071837,3,17734,
Walking,1.58E+12,0.044129945,0.5991867,-0.023536682,15,17749,
Walking,1.58E+12,0.044129945,0.5991867,-0.023536682,4,17753,
Walking,1.58E+12,0.13631287,0.5070038,-0.10493164,17,17770,
Walking,1.58E+12,0.13631287,0.5070038,-0.10493164,5,17775,
Walking,1.58E+12,0.19809417,0.58251494,-0.15592499,16,17791,
Walking,1.58E+12,0.19809417,0.58251494,-0.15592499,9,17800,
Walking,1.58E+12,0.22947541,0.7413834,-0.056878664,12,17812,
Walking,1.58E+12,0.22947541,0.7413834,-0.056878664,4,17816,
Walking,1.58E+12,0.19319153,0.8443527,0.08825989,34,17850,
Walking,1.58E+12,0.19319153,0.8443527,0.08825989,7,17857,
Walking,1.58E+12,0.17946167,0.82768095,0.023536682,11,17868,
Walking,1.58E+12,0.17946167,0.82768095,0.023536682,5,17873,
Walking,1.58E+12,0.11081543,0.9198639,0.05393677,15,17888,
Walking,1.58E+12,0.11081543,0.9198639,0.05393677,12,17900,
Walking,1.58E+12,0.03334198,1.039505,0.07649231,19,17919,
Walking,1.58E+12,0.03334198,1.039505,0.07649231,2,17921,
Walking,1.58E+12,0.024516296,1.1944504,0.18730775,26,17947,
Walking,1.58E+12,0.024516296,1.1944504,0.18730775,4,17951,
Walking,1.58E+12,-0.16671295,1.2640778,0.1500412,17,17968,
Walking,1.58E+12,-0.16671295,1.2640778,0.1500412,6,17974,
Walking,1.58E+12,-0.23437957,1.3042847,0.078453064,33,18007,
Walking,1.58E+12,-0.23437957,1.3042847,0.078453064,6,18013,
Walking,1.58E+12,-0.1039505,1.258194,-0.005883789,16,18029,
Walking,1.58E+12,-0.1039505,1.258194,-0.005883789,7,18036,
Walking,1.58E+12,-0.024516296,1.1238419,-0.08924103,30,18066,
Walking,1.58E+12,-0.024516296,1.1238419,-0.08924103,5,18071,
Walking,1.58E+12,0.002941895,1.0679443,-0.03432312,9,18080,
Walking,1.58E+12,0.002941895,1.0679443,-0.03432312,10,18090,
Walking,1.58E+12,-0.005883789,1.540625,-0.27556762,16,18106,
Walking,1.58E+12,-0.005883789,1.540625,-0.27556762,6,18112,
Walking,1.58E+12,0.3030258,1.6033875,-0.35500032,14,18126,
Walking,1.58E+12,0.3030258,1.6033875,-0.35500032,5,18131,
Walking,1.58E+12,0.4648346,1.4052932,-0.10885315,35,18166,
Walking,1.58E+12,0.4648346,1.4052932,-0.10885315,6,18172,
Walking,1.58E+12,0.3971695,1.2317154,-0.03432312,13,18185,
Walking,1.58E+12,0.3971695,1.2317154,-0.03432312,5,18190,
Walking,1.58E+12,0.21868896,1.0071427,-0.014709473,16,18206,
Walking,1.58E+12,0.21868896,1.0071427,-0.014709473,4,18210,
Walking,1.58E+12,0.13631287,0.78649294,-0.039227296,16,18226,
Walking,1.58E+12,0.13631287,0.78649294,-0.039227296,8,18234,
Walking,1.58E+12,-0.005883789,0.55211484,-0.0578598,31,18265,
Walking,1.58E+12,-0.005883789,0.55211484,-0.0578598,7,18272,
Walking,1.58E+12,-0.071588136,0.52073365,-0.07355042,12,18284,
Walking,1.58E+12,-0.071588136,0.52073365,-0.07355042,6,18290,
Walking,1.58E+12,-0.06178131,0.4579712,-0.0794342,14,18304,
Walking,1.58E+12,-0.06178131,0.4579712,-0.0794342,9,18313,
Walking,1.58E+12,-0.021574402,0.38147888,-0.055897523,11,18324,
Walking,1.58E+12,-0.021574402,0.38147888,-0.055897523,6,18330,
Walking,1.58E+12,0.020593261,0.42756957,0.00784607,16,18346,
Walking,1.58E+12,0.020593261,0.42756957,0.00784607,5,18351,
Walking,1.58E+12,0.05491791,0.6746979,0.32754213,33,18384,
Walking,1.58E+12,0.05491791,0.6746979,0.32754213,36,18420,
Walking,1.58E+12,-0.013729858,0.8119904,0.3942276,9,18429,
Walking,1.58E+12,-0.013729858,0.8119904,0.3942276,6,18435,
Walking,1.58E+12,0.20103607,1.0326401,0.549173,6,18441,
Walking,1.58E+12,0.20103607,1.0326401,0.549173,4,18445,
Walking,1.58E+12,0.4746414,1.3523376,0.45699006,19,18464,
Walking,1.58E+12,0.4746414,1.3523376,0.45699006,3,18467,
Walking,1.58E+12,0.32460022,1.2228897,0.46777648,18,18485,
Walking,1.58E+12,0.32460022,1.2228897,0.46777648,5,18490,
Walking,1.58E+12,0.20299836,1.2268112,0.6531235,32,18522,
Walking,1.58E+12,0.20299836,1.2268112,0.6531235,9,18531,
Walking,1.58E+12,0.22163086,1.3650863,0.12650605,11,18542,
Walking,1.58E+12,0.22163086,1.3650863,0.12650605,3,18545,
